,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-12-05,2024-10-31,--,$2.00
1,2024-09-05,2024-07-31,--,$1.31
2,2024-06-06,2024-04-30,--,$0.58
3,2024-04-11,2024-01-31,--,$0.89
4,2023-12-06,2023-10-31,--,$0.40
5,2023-09-06,2023-07-31,--,$0.94
6,2023-06-08,2023-04-30,--,$0.16
7,2023-04-12,2023-01-31,--,$1.00
8,2022-12-07,2022-10-31,--,$0.56
9,2022-09-08,2022-07-31,--,$0.30
10,2022-06-08,2022-04-30,--,$0.50
11,2022-04-13,2022-01-31,--,$0.64
12,2021-12-08,2021-10-31,--,$0.78
13,2021-09-07,2021-07-31,--,$0.81
14,2021-06-08,2021-04-30,--,$0.67
15,2021-04-14,2021-01-31,--,$0.60
16,2020-12-09,2020-10-31,--,$0.60
17,2020-09-09,2020-07-31,--,$0.36
18,2020-06-09,2020-04-30,--,$-0.05
19,2020-04-14,2020-01-31,--,$-0.46
20,2019-12-10,2019-10-31,--,$-0.44
21,2019-09-09,2019-07-31,--,$0.07
22,2019-06-10,2019-04-30,--,$-1.78
23,2019-04-10,2019-01-31,--,$-0.04
24,2018-12-06,2018-10-31,--,$2.07
25,2018-09-05,2018-07-31,--,$1.08
26,2018-06-11,2018-04-30,--,$0.31
27,2018-04-11,2018-01-31,--,$0.49
28,2017-12-06,2017-10-31,--,$1.09
29,2017-09-07,2017-07-31,--,$1.72
30,2017-06-07,2017-04-30,$0.89,$1.31
31,2017-04-10,2017-01-31,$0.88,$1.29
32,2016-12-06,2016-10-31,$0.75,$1.16
33,2016-09-06,2016-07-31,$0.70,$1.29
34,2016-06-07,2016-04-30,$0.88,$0.81
35,2016-04-14,2016-01-31,$0.65,$0.45
36,2015-12-10,2015-10-31,$0.67,$0.72
37,2015-09-08,2015-07-31,--,$0.75
38,2015-06-08,2015-04-30,--,$0.50
39,2015-04-10,2015-01-31,--,$0.40
