,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$0.79,$0.90
1,2024-08-14,2024-06-30,$0.57,$0.66
2,2024-05-13,2024-03-31,$0.54,$0.33
3,2024-02-12,2023-12-31,$0.26,$0.66
4,2023-11-08,2023-09-30,$0.63,$0.46
5,2023-08-10,2023-06-30,$0.94,$0.77
6,2023-05-11,2023-03-31,$0.92,$0.60
7,2023-02-13,2022-12-31,$1.04,$0.89
8,2022-11-09,2022-09-30,$0.92,$1.36
9,2022-08-15,2022-06-30,$0.94,$0.58
10,2022-05-12,2022-03-31,$0.94,$0.91
11,2022-02-11,2021-12-31,$0.68,$0.56
12,2021-11-09,2021-09-30,$0.75,$1.18
13,2021-08-11,2021-06-30,$0.77,$1.04
14,2021-05-13,2021-03-31,$0.67,$1.25
15,2021-02-11,2020-12-31,$0.65,$0.91
16,2020-11-12,2020-09-30,$0.21,$0.78
17,2020-08-12,2020-06-30,$0.20,$1.46
18,2020-05-12,2020-03-31,$0.89,$0.37
19,2020-02-13,2019-12-31,$0.85,$1.06
20,2019-11-12,2019-09-30,$0.88,$0.85
