,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,$0.98,$1.14
1,2024-07-31,2024-06-30,$0.93,$1.07
2,2024-04-25,2024-03-31,$0.60,$0.76
3,2024-02-15,2023-12-31,$0.48,$0.57
4,2023-10-25,2023-09-30,$0.43,$0.44
5,2023-07-26,2023-06-30,$0.55,$0.65
6,2023-04-27,2023-03-31,$0.50,$0.57
7,2023-02-16,2022-12-31,$0.39,$0.41
8,2022-10-26,2022-09-30,$0.43,$0.52
9,2022-07-27,2022-06-30,$0.57,$0.75
10,2022-04-28,2022-03-31,$0.36,$0.61
11,2022-02-23,2021-12-31,$0.55,$0.46
12,2021-10-27,2021-09-30,$0.61,$0.60
13,2021-07-28,2021-06-30,$0.58,$0.68
14,2021-04-29,2021-03-31,$0.56,$0.67
15,2021-02-11,2020-12-31,$0.67,$0.67
16,2020-10-28,2020-09-30,$0.68,$0.78
17,2020-07-29,2020-06-30,$0.17,$0.18
18,2020-04-30,2020-03-31,$0.18,$0.23
19,2020-02-13,2019-12-31,$0.35,$0.37
20,2019-10-23,2019-09-30,$0.27,$0.37
21,2019-07-24,2019-06-30,$0.02,$0.10
22,2019-04-25,2019-03-31,$0.05,$0.14
23,2019-02-14,2018-12-31,$0.03,$0.14
24,2018-10-24,2018-09-30,$-0.05,$0.01
25,2018-07-25,2018-06-30,$0.08,$0.01
26,2018-04-26,2018-03-31,$0.17,$0.15
27,2018-02-14,2017-12-31,$0.19,$0.21
28,2017-10-25,2017-09-30,$0.17,$0.28
29,2017-07-26,2017-06-30,$0.17,$0.26
30,2017-04-27,2017-03-31,$0.15,$0.33
31,2017-02-15,2016-12-31,$0.14,$0.28
32,2016-10-26,2016-09-30,$0.19,$0.22
33,2016-07-27,2016-06-30,$0.12,$0.08
34,2016-04-28,2016-03-31,$0.02,$0.13
35,2016-02-10,2015-12-31,$-0.01,$-0.07
36,2015-10-28,2015-09-30,$0.00,$0.01
37,2015-07-29,2015-06-30,$0.07,$0.05
38,2015-04-30,2015-03-31,$0.11,$0.13
39,2015-02-11,2014-12-31,$0.04,$0.06
