,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$0.16,$-0.03
1,2024-08-07,2024-06-30,$0.11,$0.11
2,2024-05-08,2024-03-31,$0.17,$0.05
3,2024-02-29,2023-12-31,$0.21,$0.02
4,2023-11-08,2023-09-30,$0.24,$0.29
5,2023-08-08,2023-06-30,$0.24,$0.41
6,2023-05-10,2023-03-31,$0.25,$0.39
7,2023-03-01,2022-12-31,$0.24,$0.28
8,2022-11-08,2022-09-30,$0.35,$0.30
9,2022-08-03,2022-06-30,$0.33,$0.33
10,2022-05-10,2022-03-31,$0.28,$0.31
11,2022-03-01,2021-12-31,$0.36,$0.26
12,2021-11-03,2021-09-30,$0.10,$0.34
13,2021-08-04,2021-06-30,$0.32,$0.36
14,2021-05-05,2021-03-31,$0.04,$0.21
15,2021-03-09,2020-12-31,$0.01,$0.01
16,2020-11-02,2020-09-30,$-0.18,$-0.01
17,2020-08-04,2020-06-30,$-0.57,$-0.80
18,2020-06-02,2020-03-31,$-0.10,$-0.09
19,2020-03-02,2019-12-31,$0.08,$0.02
20,2019-11-05,2019-09-30,$0.08,$0.12
21,2019-08-06,2019-06-30,$0.07,$0.07
22,2019-05-07,2019-03-31,$0.02,$0.08
23,2019-03-12,2018-12-31,$-0.05,$-0.04
24,2018-11-06,2018-09-30,$-0.01,$0.03
25,2018-08-07,2018-06-30,$0.01,$0.05
26,2018-05-07,2018-03-31,$-0.03,$0.06
27,2018-03-13,2017-12-31,$-0.06,$-0.17
28,2017-10-30,2017-09-30,$-0.12,$-0.06
29,2017-08-08,2017-06-30,$-0.11,$-0.07
30,2017-05-09,2017-03-31,$-0.14,$-0.05
31,2017-03-14,2016-12-31,--,$-3.29
32,2016-11-09,2016-09-30,$-0.17,$-0.12
33,2016-08-09,2016-06-30,$0.15,$-0.16
34,2016-05-10,2016-03-31,$0.06,$-0.20
35,2016-03-15,2015-12-31,$0.13,$-1.31
36,2015-11-03,2015-09-30,$0.15,$-0.09
37,2015-07-28,2015-06-30,$0.20,$0.22
38,2015-05-05,2015-03-31,$0.20,$0.19
39,2015-03-10,2014-12-31,$0.20,$0.22
