,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$1.75,$1.59
1,2024-07-23,2024-06-30,$1.08,$1.43
2,2024-04-23,2024-03-31,$0.63,$1.05
3,2024-02-06,2023-12-31,$-0.08,$-0.39
4,2023-10-24,2023-09-30,$-0.20,$0.36
5,2023-07-25,2023-06-30,$-0.80,$-1.69
6,2023-04-25,2023-03-31,$-1.01,$-1.24
7,2023-01-31,2022-12-31,$-1.28,$-1.43
8,2022-10-25,2022-09-30,$-0.88,$-0.99
9,2022-07-27,2022-06-30,$-0.68,$-0.91
10,2022-04-27,2022-03-31,$-0.26,$0.24
11,2022-02-02,2021-12-31,$-0.45,$-0.24
12,2021-10-27,2021-09-30,$-0.25,$-0.48
13,2021-07-28,2021-06-30,$-0.52,$-0.23
14,2021-04-28,2021-03-31,$-0.61,$-0.30
15,2021-02-03,2020-12-31,$-0.74,$-0.79
16,2020-10-29,2020-09-30,$-0.58,$-0.68
17,2020-07-29,2020-06-30,$-0.49,$-2.10
18,2020-04-29,2020-03-31,$-0.42,$-0.22
19,2020-02-05,2019-12-31,$-0.48,$-1.26
20,2019-10-28,2019-09-30,$-0.40,$0.41
21,2019-07-31,2019-06-30,$-0.51,$-0.47
22,2019-04-29,2019-03-31,$-0.37,$-0.90
23,2019-02-06,2018-12-31,$-0.24,$0.41
24,2018-11-01,2018-09-30,$-0.51,$0.27
25,2018-07-26,2018-06-30,$-0.63,$-0.61
26,2018-05-02,2018-03-31,$-0.33,$-1.01
