,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-31,2024-09-30,$0.85,$0.91
1,2024-08-01,2024-06-30,$0.90,$1.01
2,2024-05-02,2024-03-31,$0.85,$1.01
3,2024-02-08,2023-12-31,$0.74,$0.78
4,2023-11-08,2023-09-30,$0.91,$1.03
5,2023-08-03,2023-06-30,$1.11,$1.25
6,2023-05-04,2023-03-31,$1.00,$1.10
7,2023-02-09,2022-12-31,$0.84,$0.94
8,2022-11-03,2022-09-30,$0.97,$1.01
9,2022-08-04,2022-06-30,$1.05,$1.18
10,2022-05-05,2022-03-31,$0.91,$1.10
11,2022-02-10,2021-12-31,$0.79,$0.83
12,2021-11-04,2021-09-30,$0.95,$1.09
13,2021-08-05,2021-06-30,$1.03,$1.14
14,2021-05-06,2021-03-31,$0.95,$1.11
15,2021-02-11,2020-12-31,$0.90,$0.86
16,2020-10-29,2020-09-30,$0.88,$0.91
17,2020-07-30,2020-06-30,$0.93,$1.24
18,2020-04-30,2020-03-31,$0.94,$0.99
19,2020-02-06,2019-12-31,$0.86,$0.91
20,2019-10-29,2019-09-30,$0.91,$1.03
21,2019-08-01,2019-06-30,$0.91,$0.99
22,2019-05-02,2019-03-31,$0.95,$1.01
23,2019-02-07,2018-12-31,$0.88,$0.91
24,2018-10-31,2018-09-30,$1.07,$1.06
25,2018-08-02,2018-06-30,$1.05,$1.14
26,2018-05-03,2018-03-31,$1.07,$1.19
27,2018-02-08,2017-12-31,$0.96,$0.96
28,2017-10-31,2017-09-30,$0.93,$1.05
29,2017-08-03,2017-06-30,$0.92,$0.97
30,2017-05-04,2017-03-31,$1.01,$1.06
31,2017-02-09,2016-12-31,$0.85,$0.92
32,2016-11-01,2016-09-30,$0.87,$0.96
33,2016-08-04,2016-06-30,$0.90,$0.91
34,2016-05-05,2016-03-31,$0.93,$0.97
35,2016-02-11,2015-12-31,$0.75,$0.79
36,2015-11-03,2015-09-30,$0.83,$0.85
37,2015-08-04,2015-06-30,$0.91,$0.92
38,2015-05-05,2015-03-31,$0.92,$0.98
39,2015-02-12,2014-12-31,$0.92,$0.86
