,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$-0.26,$-0.19
1,2024-08-13,2024-06-30,$-0.29,$-0.26
2,2024-05-08,2024-03-31,$-0.32,$-0.32
3,2024-03-05,2023-12-31,$-0.33,$-0.23
4,2023-11-06,2023-09-30,$-0.39,$-0.28
5,2023-08-08,2023-06-30,$-0.47,$-0.36
6,2023-05-04,2023-03-31,$-0.46,$-0.41
7,2023-03-02,2022-12-31,$-0.49,$-0.45
8,2022-11-08,2022-09-30,$-0.52,$-0.48
9,2022-08-11,2022-06-30,$-0.44,$-0.52
10,2022-05-12,2022-03-31,$-0.46,$-0.47
11,2022-03-10,2021-12-31,$-0.33,$-0.44
12,2021-11-10,2021-09-30,$-0.30,$-0.34
13,2021-08-12,2021-06-30,$-0.39,$-0.36
14,2021-06-03,2021-03-31,$-0.25,$-21.21
