Ticker,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
VST,100.0,5693117.2,6558499.3,93.0,74.0
NVDA,99.80119284294234,184862003.0,221303015.75,1.0,1.0
PLTR,99.60238568588468,66244703.4,50219630.85,4.0,6.0
KKR,99.40357852882704,2014933.2,2652743.3,253.0,193.0
RCL,99.20477137176938,1917836.4,1884844.1,267.0,258.0
GEV,99.00596421471172,2127966.2,2315671.55,245.0,214.0
FICO,98.80715705765407,104463.8,143700.95,502.0,500.0
UAL,98.60834990059642,6274943.4,8884975.85,81.0,53.0
HWM,98.40954274353876,2059639.2,2022024.8,251.0,242.0
AXON,98.2107355864811,506133.6,433228.4,465.0,474.0
IRM,98.01192842942345,1403486.4,1264396.6,324.0,336.0
NRG,97.8131212723658,2084582.6,2376670.65,249.0,209.0
TRGP,97.61431411530815,1181054.8,1557218.7,355.0,286.0
CEG,97.4155069582505,4248817.4,2983504.35,127.0,178.0
GE,97.21669980119285,3627571.6,4535822.9,146.0,121.0
GDDY,97.01789264413519,1441929.6,965287.4,320.0,390.0
AVGO,96.81908548707754,15861698.2,18501949.55,25.0,19.0
DELL,96.62027833001989,10155663.6,6433340.9,46.0,77.0
ANET,96.42147117296223,1283152.8,1543248.2,342.0,288.0
SYF,96.22266401590457,3150858.8,3243714.7,165.0,163.0
NCLH,96.02385685884693,14040652.4,12042783.1,30.0,37.0
ISRG,95.82504970178927,1004824.8,1243301.2,389.0,339.0
PWR,95.62624254473161,827792.4,639753.1,411.0,442.0
DVA,95.42743538767395,1309570.4,813147.6,338.0,420.0
META,95.2286282306163,17007402.4,11490295.6,23.0,40.0
LDOS,95.02982107355865,1010930.2,771832.55,385.0,426.0
CCL,94.83101391650099,20767897.4,26135539.35,20.0,13.0
AXP,94.63220675944333,1901812.4,2602228.1,268.0,196.0
GM,94.43339960238568,8453332.6,12074193.15,56.0,36.0
NFLX,94.23459244532803,2132268.2,3780677.05,244.0,142.0
ZBRA,94.03578528827038,548706.6,415406.65,459.0,477.0
TPR,93.83697813121272,3038769.6,3509032.4,173.0,155.0
TT,93.63817097415506,1472335.6,1089438.9,313.0,375.0
URI,93.43936381709742,520468.8,491187.2,461.0,465.0
RL,93.24055666003976,478913.2,507943.3,471.0,463.0
GRMN,93.04174950298211,1628980.4,960945.1,296.0,392.0
CBRE,92.84294234592446,1218995.2,1739708.8,349.0,272.0
DFS,92.6441351888668,1656733.0,1413348.25,292.0,314.0
DAL,92.44532803180915,7630287.6,8918236.9,60.0,52.0
WAB,92.2465208747515,775428.4,929422.1,427.0,397.0
BKNG,92.04771371769384,342134.2,200813.55,488.0,495.0
FIS,91.84890656063618,3826161.6,2738765.4,138.0,185.0
FI,91.65009940357854,2415730.2,2648102.55,212.0,194.0
GNRC,91.45129224652088,988741.2,801880.3,392.0,422.0
GLW,91.25248508946322,5388499.8,5268194.95,101.0,95.0
BK,91.05367793240556,3101622.2,3936440.55,170.0,134.0
BX,90.85487077534792,2576131.0,3234212.75,199.0,164.0
IP,90.65606361829026,9143388.6,5607157.15,52.0,86.0
CTLT,90.4572564612326,1443100.8,1701240.2,319.0,279.0
PNR,90.25844930417495,1652530.0,1556277.5,293.0,287.0
DECK,90.05964214711729,1666182.0,2201080.5,288.0,220.0
UHS,89.86083499005964,713558.6,810969.65,437.0,421.0
