Ticker,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
PLTR,100.0,78518600.0,77358305.0,4.0,4.0
VST,99.80119284294234,4168220.0,5311130.0,134.0,112.0
NVDA,99.60238568588468,185582320.0,221071315.0,1.0,1.0
AXON,99.40357852882704,969280.0,1058475.0,401.0,396.0
TPL,99.20477137176938,232360.0,420810.0,492.0,483.0
UAL,99.00596421471172,4663240.0,5255170.0,118.0,114.0
GEV,98.80715705765407,2115400.0,2640095.0,254.0,216.0
TRGP,98.60834990059642,1572600.0,1646895.0,302.0,309.0
HWM,98.40954274353876,2375360.0,2422940.0,230.0,231.0
CEG,98.2107355864811,1968420.0,2799980.0,270.0,203.0
RCL,98.01192842942345,1740940.0,1671505.0,285.0,306.0
FICO,97.8131212723658,156260.0,146925.0,499.0,500.0
KKR,97.61431411530815,3675480.0,3302250.0,151.0,175.0
NFLX,97.4155069582505,2653700.0,3167370.0,210.0,182.0
NRG,97.21669980119285,1908020.0,2633200.0,275.0,217.0
ANET,97.01789264413519,7066600.0,10145990.0,79.0,55.0
GDDY,96.81908548707754,1569800.0,1442950.0,303.0,341.0
AVGO,96.62027833001989,23507260.0,19601505.0,16.0,21.0
SYF,96.42147117296223,2928880.0,3610835.0,190.0,163.0
META,96.22266401590457,13426420.0,11742050.0,34.0,42.0
TPR,96.02385685884693,7298000.0,5551305.0,74.0,108.0
FTNT,95.82504970178927,4046860.0,5834830.0,139.0,99.0
WMT,95.62624254473161,18597320.0,18312405.0,22.0,23.0
GE,95.42743538767395,4771540.0,4252050.0,114.0,139.0
DELL,95.2286282306163,9029520.0,9135675.0,57.0,60.0
IRM,95.02982107355865,1630080.0,1344770.0,299.0,356.0
AXP,94.83101391650099,2089600.0,2316580.0,258.0,237.0
URI,94.63220675944333,482600.0,489855.0,467.0,472.0
TT,94.43339960238568,1140720.0,1153730.0,372.0,382.0
RL,94.23459244532803,682180.0,712730.0,436.0,437.0
DFS,94.03578528827038,1172460.0,1617105.0,366.0,315.0
ISRG,93.83697813121272,1141280.0,1325175.0,371.0,360.0
GS,93.63817097415506,1643420.0,1963865.0,296.0,269.0
ZBRA,93.43936381709742,270280.0,322275.0,491.0,491.0
GRMN,93.24055666003976,738140.0,854615.0,427.0,419.0
DECK,93.04174950298211,1999280.0,1849040.0,263.0,281.0
WAB,92.84294234592446,1299940.0,885570.0,340.0,416.0
SMCI,92.6441351888668,148201740.0,117336025.0,2.0,2.0
PWR,92.44532803180915,973900.0,888840.0,399.0,415.0
GLW,92.2465208747515,3606820.0,4036350.0,159.0,142.0
ORCL,92.04771371769384,8711480.0,7963605.0,58.0,71.0
BK,91.84890656063618,2939980.0,3287915.0,189.0,177.0
CBRE,91.65009940357854,1638740.0,1937755.0,297.0,273.0
BKNG,91.45129224652088,195400.0,221240.0,496.0,497.0
WFC,91.25248508946322,16036800.0,17071215.0,27.0,26.0
BX,91.05367793240556,2527960.0,2977305.0,219.0,193.0
DAL,90.85487077534792,6990360.0,7297990.0,81.0,81.0
LYV,90.65606361829026,3556820.0,3134855.0,163.0,184.0
COF,90.4572564612326,2204420.0,2841485.0,247.0,202.0
CMI,90.25844930417495,615960.0,565025.0,450.0,461.0
BSX,90.05964214711729,3512540.0,5114335.0,165.0,117.0
NOW,89.86083499005964,1276640.0,1277665.0,347.0,367.0
MS,89.66202783300199,5302440.0,6194430.0,105.0,95.0
ETN,89.46322067594433,1403620.0,1782210.0,329.0,293.0
FOX,89.26441351888667,1033760.0,1349605.0,388.0,350.0
CFG,89.06560636182903,3361820.0,3430705.0,168.0,171.5
COST,88.86679920477137,1844040.0,1943590.0,280.0,272.0
CTLT,88.66799204771371,2818300.0,2023415.0,195.0,261.0
PNR,88.46918489065607,986220.0,1112830.0,397.0,388.0
TSLA,88.27037773359841,69803300.0,98138140.0,5.0,3.0
CTAS,88.07157057654076,1439280.0,1400605.0,320.5,345.0
GM,87.8727634194831,11341080.0,13219975.0,44.0,35.0
TRMB,87.67395626242545,1554600.0,1301410.0,307.0,363.0
MTB,87.47514910536779,853360.0,850360.0,412.0,421.0
APH,87.27634194831015,4821300.0,5626260.0,113.0,105.0
FOXA,87.07753479125249,3675800.0,3898150.0,150.0,151.0
AMP,86.87872763419483,475320.0,473140.0,468.0,477.0
PH,86.67992047713717,385980.0,492395.0,481.0,471.0
OKE,86.48111332007953,2648920.0,3436060.0,211.0,170.0
WMB,86.28230616302187,7689920.0,7063775.0,72.0,87.0
KMI,86.08349900596421,11395620.0,13112715.0,43.0,36.0
JPM,85.88469184890656,6999080.0,8132760.0,80.0,69.0
FI,85.6858846918489,4303940.0,2849095.0,130.0,201.0
PGR,85.48707753479125,2783260.0,2418175.0,200.0,232.0
AMZN,85.2882703777336,41149460.0,40888495.0,11.0,9.0
TMUS,85.08946322067594,2693780.0,3201980.0,208.0,180.0
FITB,84.89065606361828,3175260.0,3430705.0,176.0,171.5
RJF,84.69184890656064,1059900.0,1072570.0,382.0,394.0
IP,84.49304174950298,3001360.0,3972410.0,186.0,147.0
MMM,84.29423459244532,2793560.0,2797090.0,198.0,204.0
CAT,84.09542743538768,1416180.0,1904840.0,325.0,275.0
TYL,83.89662027833002,222160.0,295155.0,493.0,492.0
DVA,83.69781312127238,517220.0,758765.0,461.0,432.0
HLT,83.49900596421472,1374280.0,1346035.0,332.0,355.0
CINF,83.30019880715706,444860.0,467770.0,475.0,479.0
RF,83.1013916500994,6013460.0,6845655.0,91.0,92.0
EBAY,82.90258449304176,3258000.0,3722690.0,171.0,158.0
JCI,82.7037773359841,3148240.0,3607080.0,177.0,164.0
BAC,82.50497017892644,31891360.0,34209200.0,12.0,11.0
CRWD,82.30616302186878,4107660.0,4098070.0,136.0,141.0
HIG,82.10735586481114,1309260.0,1331700.0,339.0,359.0
FFIV,81.90854870775348,470280.0,488860.0,470.0,473.0
HUBB,81.70974155069582,349608.4,409544.7,483.0,486.0
