Ticker,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
WGS,100.0,695360.0,736125.0,2062.0,1880.0
DRUG,99.98418722327641,470280.0,9367585.0,2478.0,190.0
FTEL,99.96837444655282,66900.0,124720.0,4286.0,3745.0
SEZL,99.95256166982922,88860.0,91845.0,4059.0,4013.0
EMP,99.93674889310563,1788891.0,1550952.75,1092.0,1095.0
BBLGW,99.92093611638204,20.0,285.0,6237.0,6247.0
LENZ,99.90512333965845,164460.0,159455.0,3508.0,3495.0
LBPH,99.88931056293485,1034440.0,3830895.0,1610.0,470.0
SLNHP,99.87349778621126,118200.0,60000.0,3814.0,4361.0
SMMT,99.85768500948767,2036040.0,2396130.0,960.0,730.0
NXL,99.84187223276408,2455380.0,4088360.0,799.0,436.0
RNA,99.82605945604048,1092740.0,801850.0,1550.0,1774.0
ATER,99.81024667931689,47580.0,36385.0,4562.0,4774.0
JANX,99.7944339025933,696660.0,684780.0,2056.0,1954.0
DOGZ,99.7786211258697,87880.0,134815.0,4074.0,3664.0
DAVE,99.76280834914611,569640.0,425220.0,2274.0,2486.0
MNPR,99.74699557242252,293560.0,1444405.0,2974.0,1177.0
ROOT,99.73118279569893,4003620.0,1212620.0,499.0,1351.0
WULF,99.71537001897534,26070700.0,29840880.0,58.0,34.0
CVNA,99.69955724225173,5743560.0,3363235.0,358.0,529.0
LUMN,99.68374446552815,27887980.0,17928450.0,52.0,88.0
SMR,99.66793168880456,8700300.0,14574055.0,220.0,107.0
ASPI,99.65211891208097,9672220.0,6918620.0,194.0,263.0
CAPR,99.63630613535737,960000.0,2051885.0,1701.0,858.0
VKTX,99.62049335863378,10137640.0,5538120.0,184.0,333.0
RZLT,99.60468058191019,360460.0,407370.0,2770.0,2528.5
LASE,99.58886780518658,479800.0,1331220.0,2463.0,1256.0
SKGRW,99.573055028463,23280.0,21970.0,5113.5,5143.0
CRVS,99.55724225173941,1057900.0,1011175.0,1579.0,1533.0
NAMSW,99.5414294750158,14400.0,3875.0,5412.0,5965.0
CADL,99.52561669829223,195420.0,227320.0,3346.0,3175.0
AGBA,99.50980392156863,1329694.0,664691.65,1356.0,1976.0
AEYE,99.49399114484504,131060.0,138195.0,3716.0,3633.0
EVGOW,99.47817836812143,64420.0,142885.0,4327.5,3598.0
WLGS,99.46236559139786,111820.0,285370.0,3864.0,2938.0
ASTS,99.44655281467426,7225880.0,9720830.0,275.0,180.0
SGMO,99.43074003795066,9416840.0,12928050.0,198.0,127.0
MSTR,99.41492726122706,21171200.0,21005145.0,69.0,70.0
KINS,99.39911448450349,168420.0,155210.0,3491.0,3516.0
EWTX,99.38330170777988,810580.0,899975.0,1894.0,1647.0
VSSYW,99.36748893105629,10280.0,69700.0,5569.5,4255.0
ADMA,99.35167615433271,5145740.0,4992840.0,398.0,369.0
PSNL,99.33586337760912,836040.0,545390.0,1851.0,2205.0
PRAX,99.32005060088551,434460.0,290680.0,2572.0,2920.0
RAIL,99.30423782416192,415720.0,379025.0,2628.0,2619.5
TLSIW,99.28842504743834,4260.0,2185.0,5881.0,6073.0
WLFC,99.27261227071473,58760.0,52155.0,4406.0,4492.0
GTHX,99.25679949399114,1871998.8,1504395.9,1051.0,1132.0
ZJYL,99.24098671726756,213400.0,396905.0,3265.0,2559.0
INSG,99.22517394054397,192880.0,164190.0,3360.0,3473.0
SUPV,99.20936116382036,1272500.0,1093095.0,1405.0,1448.0
NEON,99.19354838709677,156720.0,179750.0,3548.0,3389.0
SERA,99.17773561037319,84880.0,57455.0,4106.0,4397.0
NGNE,99.16192283364958,339500.0,165900.0,2836.0,3461.0
VERA,99.14611005692599,1308540.0,1000830.0,1375.0,1540.0
CDXC,99.13029728020241,9293980.0,2505860.0,201.0,696.0
NRIX,99.1144845034788,1517880.0,1123585.0,1222.5,1429.0
GGAL,99.09867172675521,1129060.0,974010.0,1518.0,1563.0
NISN,99.08285895003162,177580.0,143855.0,3434.0,3585.0
PRM,99.06704617330804,955500.0,580215.0,1707.0,2136.5
SPRY,99.05123339658444,1001840.0,928625.0,1650.5,1625.0
CURI,99.03542061986084,152840.0,345935.0,3566.0,2729.0
COMM,99.01960784313727,3998640.0,3661355.0,500.0,497.0
KRRO,99.00379506641366,134820.0,196830.0,3681.0,3304.0
APP,98.98798228969007,4086040.0,3716730.0,494.0,487.0
AENT,98.97216951296647,137040.0,91555.0,3671.0,4017.0
IESC,98.9563567362429,131360.0,109785.0,3714.0,3863.0
BMA,98.94054395951929,309200.0,237950.0,2930.0,3126.0
CORZ,98.9247311827957,9999560.0,10928220.0,188.0,157.0
ELDN,98.9089184060721,694020.0,892225.0,2064.0,1667.0
ARQT,98.89310562934851,2477860.0,1855960.0,788.0,939.0
APLT,98.87729285262492,2079980.0,1622010.0,940.0,1051.0
SG,98.86148007590133,2700100.0,2597785.0,724.0,664.0
CAVA,98.84566729917773,1729380.0,1675750.0,1118.0,1023.0
REAX,98.82985452245414,618460.0,520325.0,2186.0,2263.0
TPC,98.81404174573055,437540.0,397715.0,2557.0,2556.0
PDYN,98.79822896900696,247760.0,316960.0,3125.0,2821.0
