Ticker,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
0381.HK,100.0,3133247.0,7125802.25,580.0,384.0
0058.HK,99.96236356793376,707020.0,2460244.7,1050.0,682.0
0605.HK,99.92472713586751,4439534.4,10366387.5,481.0,294.0
8491.HK,99.88709070380128,623500.0,3813552.9,1091.0,552.0
0218.HK,99.84945427173504,16911500.0,11304962.05,199.0,277.0
3301.HK,99.8118178396688,30316700.0,31393500.0,114.0,106.0
0993.HK,99.77418140760255,10295850.0,10053421.25,292.0,305.0
1440.HK,99.73654497553632,1103000.0,779254.45,905.0,1085.0
8019.HK,99.69890854347008,0.0,67332.5,2516.0,1921.0
0776.HK,99.66127211140385,402700.0,525320.0,1242.0,1231.0
0439.HK,99.6236356793376,2908241.0,2118580.45,602.0,739.0
8187.HK,99.58599924727136,2917007.2,1650689.3,600.0,812.0
1401.HK,99.54836281520511,1298881.6,1054565.4,855.0,974.0
2203.HK,99.51072638313889,3991600.0,13966982.0,510.0,238.0
8158.HK,99.47308995107264,105265.0,128631.25,1664.0,1707.0
1640.HK,99.4354535190064,1050400.0,1204200.0,919.0,932.5
8402.HK,99.39781708694015,2362000.0,2154500.0,664.0,732.0
1520.HK,99.36018065487391,20302400.0,21436400.0,171.0,168.0
8370.HK,99.32254422280768,32800.0,53880.0,1974.5,1983.0
2531.HK,99.28490779074144,260920.0,298307.45,1385.0,1411.0
1949.HK,99.24727135867519,16400400.0,24852550.0,206.0,144.0
0227.HK,99.20963492660896,13629360.0,10096081.8,243.0,301.0
1918.HK,99.1719984945427,944414246.0,952813437.2,1.0,1.0
2286.HK,99.13436206247648,50200.0,75450.0,1864.0,1882.0
8178.HK,99.09672563041023,163868.0,104075.85,1524.0,1771.0
1201.HK,99.059089198344,1578200.0,1336700.0,791.0,892.0
2443.HK,99.02145276627776,13445460.0,25141037.15,245.0,142.0
0526.HK,98.98381633421151,15325600.0,19776350.0,219.0,182.0
1920.HK,98.94617990214527,201200.0,255350.0,1465.0,1464.0
3883.HK,98.90854347007904,37944458.2,32157084.35,87.0,104.0
2048.HK,98.8709070380128,1118400.0,1009245.0,899.0,989.0
3738.HK,98.83327060594655,23380420.0,28903748.95,152.0,112.0
1638.HK,98.79563417388032,14323857.2,15081041.35,232.0,228.0
6099.HK,98.75799774181408,72611340.0,59677310.75,45.0,51.0
8117.HK,98.72036130974784,61800.0,373531.85,1799.0,1333.0
1281.HK,98.6827248776816,502200.0,371527.2,1166.0,1338.0
2777.HK,98.64508844561536,112362269.0,69365476.1,25.0,43.0
8471.HK,98.6074520135491,2394000.0,2329000.0,655.5,706.0
1959.HK,98.56981558148289,1260400.0,750500.0,868.0,1094.0
0632.HK,98.53217914941663,2382800.0,1279485.85,660.0,906.0
0132.HK,98.4945427173504,47600.0,35770.15,1885.0,2096.0
1094.HK,98.45690628528415,779040.0,627850.0,1023.0,1159.0
3678.HK,98.41926985321791,43692200.0,49093249.5,76.0,60.0
0509.HK,98.38163342115168,89528.6,71744.25,1702.0,1898.0
1323.HK,98.34399698908544,2131860.0,3476475.0,688.0,585.0
9636.HK,98.30636055701919,21618906.0,13162151.5,161.0,253.0
1359.HK,98.26872412495295,537714025.0,583554109.65,4.0,4.0
0370.HK,98.2310876928867,1439320.0,2245932.0,822.0,716.0
2473.HK,98.19345126082048,1344000.0,1232375.0,845.0,923.0
6181.HK,98.15581482875423,518886.8,510675.35,1158.0,1241.0
2727.HK,98.118178396688,802676917.0,374269485.2,2.0,7.0
8189.HK,98.08054196462176,119000.0,82250.0,1634.0,1850.0
2977.HK,98.04290553255551,5378600.0,29796800.0,435.0,110.0
1777.HK,98.00526910048927,5727374.4,3774093.6,417.0,556.0
8137.HK,97.96763266842304,3970400.0,5511700.0,512.0,440.0
2105.HK,97.9299962363568,11045158.8,10433117.8,274.0,293.0
7841.HK,97.89235980429055,654900.0,169475.0,1079.0,1597.0
8621.HK,97.85472337222431,268800.0,183600.0,1372.0,1567.0
2522.HK,97.81708694015808,28720.0,89030.0,2008.0,1831.0
2486.HK,97.77945050809184,82320.0,140720.0,1727.0,1666.0
0718.HK,97.74181407602559,731000.0,1122750.0,1041.0,958.0
8030.HK,97.70417764395935,84260.0,197155.0,1721.0,1545.0
1813.HK,97.6665412118931,10917230.0,10026577.55,278.0,306.0
3383.HK,97.62890477982687,34606907.6,26957085.35,96.0,128.0
8609.HK,97.59126834776063,232000.0,181500.0,1419.0,1573.0
1280.HK,97.5536319156944,671095.6,685358.9,1066.0,1120.0
8450.HK,97.51599548362815,1172000.0,5381500.0,888.5,445.0
2324.HK,97.47835905156191,1830000.0,3131450.7,748.0,618.0
6066.HK,97.44072261949567,77084596.0,38319126.9,39.0,85.0
6030.HK,97.40308618742944,93757786.6,56319145.45,36.0,54.0
1616.HK,97.36544975536319,9013200.0,46665800.0,312.0,65.0
8406.HK,97.32781332329695,3930000.0,2898000.0,516.0,637.0
8076.HK,97.2901768912307,163000.0,1148230.0,1526.0,947.0
0365.HK,97.25254045916446,567200.0,2252800.0,1129.0,715.0
8269.HK,97.21490402709823,0.0,49049.9,2516.0,2012.0
8148.HK,97.17726759503199,16000.0,1210550.0,2121.5,927.0
