Ticker,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
WGS,100.0,578700.6,821285.15,2111.0,1912.0
SEZL,99.98410932782457,116040.8,138190.2,3819.0,3762.0
DRUG,99.96821865564914,181177.2,352724.3,3368.0,2871.0
EMP,99.9523279834737,1788546.8,1550866.7,956.0,1226.0
DAVE,99.93643731129826,411249.4,649952.35,2525.0,2200.0
LENZ,99.92054663912283,102874.0,158578.5,3933.0,3626.0
DOGZ,99.9046559669474,38316.0,57214.0,4721.0,4519.0
LBPH,99.88876529477196,899681.4,880080.35,1642.0,1838.0
MNPR,99.87287462259654,80745.4,319986.35,4139.0,2959.0
BBLGW,99.85698395042111,0.0,50.0,6257.5,6252.0
SMR,99.84109327824568,11059631.2,12886707.8,156.0,135.0
ROOT,99.82520260607023,697362.0,1522650.5,1913.0,1248.0
FTEL,99.8093119338948,416392.6,190568.15,2508.0,3452.0
NXL,99.79342126171937,816756.6,1977654.15,1731.0,995.0
RCAT,99.77753058954394,13143973.6,4532608.4,130.0,443.0
SMMT,99.76163991736851,1602962.0,2056915.5,1078.0,957.0
LASE,99.74574924519307,425968.0,430622.0,2482.0,2681.0
APP,99.72985857301764,6652133.0,7426738.25,282.0,268.0
MSTR,99.7139679008422,61961240.0,35692985.0,21.0,43.0
CVNA,99.69807722866678,2108757.4,3230299.35,815.0,614.0
QUBT,99.68218655649133,77593780.2,41606505.05,14.0,33.0
VSSYW,99.6662958843159,1760.0,6475.0,6040.0,5824.0
ATER,99.65040521214047,121094.0,69378.5,3792.0,4358.0
XCUR,99.63451453996504,6929747.0,1779801.75,265.0,1081.0
NEON,99.61862386778961,163087.8,165246.95,3472.0,3586.0
RNA,99.60273319561418,932881.0,1137830.25,1605.0,1559.0
SWVL,99.58684252343875,109952.8,69133.2,3868.0,4361.0
WULF,99.57095185126332,23481715.6,27861308.9,68.0,55.0
INOD,99.55506117908787,2039177.2,1953129.3,848.0,1003.0
HYLN,99.53917050691244,2884713.2,1496018.3,636.0,1263.0
PDYN,99.52327983473701,18327771.0,4853982.75,94.0,425.0
AEYE,99.50738916256158,146022.6,204340.65,3586.0,3390.0
NNE,99.49149849038615,6239126.8,5136896.7,302.0,404.0
INSG,99.4756078182107,234607.2,331311.8,3120.0,2927.0
RZLT,99.45971714603527,373359.8,382669.95,2630.0,2782.0
CRVS,99.44382647385984,803690.2,1023377.55,1750.0,1678.0
CAPR,99.42793580168441,1187222.6,1124480.65,1354.0,1566.0
WAVE,99.41204512950897,197045.0,102151.25,3283.0,4037.0
LUMN,99.39615445733354,13239940.4,18794310.1,128.0,88.0
SLNHP,99.3802637851581,22813.0,54103.25,5095.0,4571.0
OMER,99.36437311298269,1665796.6,1405194.15,1033.0,1325.0
WLGS,99.34848244080725,32417.0,82459.25,4834.0,4208.0
SKGRW,99.33259176863181,15296.4,17074.1,5360.0,5362.0
AGBA,99.31670109645638,1329694.0,664691.65,1246.0,2179.0
MFH,99.30081042428095,135793.8,949368.45,3663.0,1750.0
CADL,99.28491975210551,747326.2,433546.55,1837.0,2663.0
ASTS,99.26902907993008,9716836.8,10952179.2,183.0,173.0
JANX,99.25313840775465,627460.0,635555.0,2016.0,2226.0
RKLB,99.23724773557922,26300244.2,25577566.05,60.0,59.0
ARQT,99.22135706340379,1487975.4,2224933.85,1141.0,894.0
ADMA,99.20546639122834,2306529.2,3854872.3,754.0,518.0
CORZ,99.18957571905291,9690480.4,11104005.1,185.0,170.0
RDW,99.17368504687748,774159.6,701494.9,1795.0,2113.0
SGMO,99.15779437470205,5665281.8,9933250.45,326.0,195.0
LUNR,99.14190370252662,26311335.6,21074448.9,59.0,75.0
CDXC,99.12601303035117,1054940.0,3046825.0,1474.0,656.0
APLT,99.11012235817576,1438060.4,1761205.1,1179.0,1098.0
KINS,99.09423168600033,636944.0,319026.0,2004.0,2963.0
EWTX,99.07834101382488,498111.2,688442.8,2282.0,2139.0
EVGOW,99.06245034164945,80753.8,107208.45,4138.0,3995.0
AENT,99.04655966947402,61216.8,88354.2,4349.0,4152.0
