Ticker,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
WGS,100.0,445520.0,596430.0,2407.0,2300.0
SEZL,99.98409416255765,106880.0,143010.0,3884.0,3749.0
DRUG,99.96818832511532,252600.0,281205.0,3026.0,3079.0
EMP,99.95228248767297,1805458.8,1555094.7,950.0,1216.0
BBLGW,99.93637665023063,120.0,45.0,6151.0,6233.5
DOGZ,99.9204708127883,29180.0,49000.0,4963.0,4657.0
LBPH,99.90456497534595,861680.0,866555.0,1634.0,1851.0
DAVE,99.88865913790362,579440.0,711090.0,2097.0,2072.0
LENZ,99.87275330046127,110540.0,152975.0,3854.0,3682.0
MNPR,99.85684746301892,83580.0,143080.0,4101.0,3748.0
FTEL,99.84094162557659,140840.0,196630.0,3645.5,3437.0
RCAT,99.82503578813424,12506740.0,6534750.0,121.0,307.0
XCUR,99.8091299506919,1650400.0,1965705.0,1028.0,980.0
NXL,99.79322411324956,580140.0,1370775.0,2096.0,1349.0
SMR,99.77731827580723,10858840.0,11885755.0,148.0,148.0
ROOT,99.76141243836489,426940.0,867175.0,2458.0,1848.0
PDYN,99.74550660092254,30325160.0,8262140.0,40.0,231.0
SMMT,99.72960076348019,1572560.0,1814560.0,1075.0,1053.0
ATER,99.71369492603786,64560.0,73675.0,4317.0,4317.0
APP,99.69778908859551,5388020.0,7878175.0,345.0,242.0
CVNA,99.68188325115317,3676840.0,2735855.0,492.0,717.0
MFH,99.66597741371082,390320.0,1025300.0,2555.0,1673.0
WLGS,99.6500715762685,102440.0,92365.0,3927.0,4142.0
QUBT,99.63416573882616,70463600.0,53122485.0,6.0,18.0
LASE,99.61825990138381,477720.0,386280.0,2335.0,2779.0
MSTR,99.60235406394146,40183040.0,38381890.0,27.0,35.0
SKGRW,99.58644822649913,38940.0,20960.0,4725.0,5246.0
SWVL,99.57054238905678,42760.0,73830.0,4645.0,4316.0
ARQT,99.55463655161444,2081380.0,2443075.0,831.0,802.0
RZLT,99.53873071417209,286180.0,367140.0,2893.5,2827.0
NEON,99.52282487672977,197960.0,171670.0,3279.5,3578.0
CAPR,99.50691903928742,1103480.0,1136605.0,1403.0,1547.0
