Ticker,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
WGS,100.0,669780.0,753715.0,2121.0,1972.0
SEZL,99.98413957176844,147800.0,134160.0,3679.0,3767.0
DRUG,99.96827914353688,216060.0,1067305.0,3345.0,1590.0
EMP,99.95241871530531,1789264.0,1551046.0,1065.0,1201.0
LENZ,99.93655828707375,174340.0,185620.0,3532.0,3458.0
DOGZ,99.92069785884219,42140.0,77255.0,4756.0,4246.5
NXL,99.90483743061063,1531520.0,4374130.0,1209.0,454.0
DAVE,99.88897700237906,1250200.0,616605.0,1445.0,2233.0
FTEL,99.8731165741475,160760.0,148815.0,3612.0,3665.0
LBPH,99.85725614591594,838280.0,1055940.0,1884.0,1604.0
MNPR,99.84139571768438,129020.0,1474430.0,3812.0,1246.0
SLNHP,99.82553528945282,30280.0,65115.0,4978.0,4379.0
SMMT,99.80967486122125,1992760.0,2097165.0,973.0,912.0
ROOT,99.79381443298969,683580.0,1392195.0,2101.0,1293.0
SMR,99.77795400475813,13871800.0,13868745.0,133.0,127.0
SKGRW,99.76209357652657,18220.0,15110.0,5294.5,5416.0
ATER,99.746233148295,70100.0,47310.0,4345.0,4643.0
BBLGW,99.73037272006344,40.0,145.0,6206.0,6237.0
WLGS,99.71451229183188,121560.0,106840.0,3871.0,3982.0
APP,99.69865186360032,10541300.0,6660335.0,194.0,302.0
CVNA,99.68279143536876,2019800.0,3319125.0,956.0,588.0
RZLT,99.6669310071372,430660.0,464490.0,2637.0,2543.0
LASE,99.65107057890563,283360.0,646080.0,3058.0,2177.0
RNA,99.63521015067407,1808460.0,1076750.0,1060.0,1581.0
MSTR,99.61934972244251,37127280.0,25055455.0,40.0,63.0
WULF,99.60348929421095,32252460.0,34034155.0,48.0,42.0
LUMN,99.58762886597938,16612160.0,20932310.0,105.0,75.0
NAMSW,99.57176843774782,11340.0,8595.0,5538.5,5695.0
CAPR,99.55590800951626,1312340.0,1253595.0,1384.0,1421.0
AGBA,99.5400475812847,1329694.0,664691.65,1366.0,2127.0
AEYE,99.52418715305313,334320.0,221400.0,2904.0,3309.0
TLSIW,99.50832672482157,2300.0,2710.0,5989.0,6019.5
JANX,99.49246629659001,607220.0,675450.0,2226.0,2107.0
SGMO,99.47660586835845,8308620.0,15659780.0,242.0,105.0
RCAT,99.46074544012689,2760080.0,1484855.0,719.0,1237.0
CRVS,99.44488501189532,1217820.0,1124260.0,1475.0,1544.0
SUPV,99.42902458366376,1055280.0,1203545.0,1627.0,1465.0
SWVL,99.4131641554322,126340.0,47305.0,3828.0,4644.0
ASTS,99.39730372720064,16182820.0,11871390.0,106.0,161.0
NEON,99.38144329896907,195500.0,167555.0,3424.0,3552.0
BTCT,99.36558287073751,40576400.0,10192215.0,37.0,190.0
ADMA,99.34972244250595,3661480.0,3968730.0,547.0,495.0
VSSYW,99.33386201427439,2680.0,10280.0,5958.5,5629.0
PRAX,99.31800158604283,411360.0,317530.0,2686.0,2948.0
HROW,99.30214115781126,1205440.0,696415.0,1487.0,2077.0
GTHX,99.2862807295797,1871998.8,1504395.9,1029.0,1231.0
EWTX,99.27042030134814,732440.0,719735.0,2033.0,2036.0
MBRX,99.25455987311658,150960.0,54785.0,3666.0,4524.0
GGAL,99.23869944488501,1108780.0,948200.0,1577.0,1722.0
HNST,99.22283901665345,9173860.0,3479540.0,225.0,563.0
CORZ,99.20697858842189,9961160.0,11888370.0,206.0,160.0
KINS,99.19111816019033,202880.0,178160.0,3395.0,3491.0
INSG,99.17525773195877,684260.0,297960.0,2099.0,3006.0
CDXC,99.1593973037272,1310140.0,2826655.0,1386.0,681.0
VKTX,99.14353687549564,6356820.0,6855240.0,332.0,295.0
OMER,99.12767644726408,3454080.0,1035920.0,582.0,1621.0
ARQT,99.11181601903252,2245760.0,2378960.0,868.0,815.0
WLFC,99.09595559080095,38960.0,60485.0,4813.0,4445.0
BTCS,99.08009516256939,31499580.0,7987710.0,50.0,250.0
RKLB,99.06423473433783,52214740.0,21935100.0,26.0,68.0
ASPI,99.04837430610627,5906200.0,8160890.0,360.0,245.0
RAIL,99.0325138778747,1115640.0,620795.0,1568.0,2228.0
NNE,99.01665344964314,4817340.0,5733575.0,421.0,361.0
CAVA,99.00079302141158,6239660.0,2905715.0,339.0,665.0
HYLN,98.98493259318002,1518420.0,963520.0,1218.5,1703.0
ESGL,98.96907216494846,7020.0,9545.0,5715.0,5650.0
VST,98.9532117367169,4762420.0,5950855.0,427.0,348.0
LUNR,98.93735130848533,34430900.0,17154280.0,44.0,98.0
ADCT,98.92149088025377,533620.0,392425.0,2367.0,2738.0
APLT,98.90563045202221,2175880.0,1818750.0,894.0,1032.0
BMA,98.88977002379065,260360.0,258755.0,3155.0,3139.0
OCUL,98.87390959555908,1010420.0,890825.0,1680.0,1796.0
CHSN,98.85804916732752,162700.0,337950.0,3600.0,2896.0
RDW,98.84218873909596,989740.0,611470.0,1707.0,2246.0
INOD,98.8263283108644,2562600.0,1543845.0,766.0,1207.0
AIHS,98.81046788263284,10340.0,18045.0,5567.5,5316.0
DCTH,98.79460745440127,620540.0,445420.0,2199.0,2608.0
IESC,98.77874702616971,142540.0,119025.0,3711.5,3888.0
AENT,98.76288659793815,63640.0,86635.0,4440.0,4152.0
QUBT,98.74702616970659,78974780.0,23079245.0,15.0,65.0
TIL,98.73116574147502,193960.0,154670.0,3435.0,3632.0
MESO,98.71530531324346,370320.0,204865.0,2797.0,3377.0
CADL,98.6994448850119,464860.0,296060.0,2548.0,3013.0
HOOD,98.68358445678034,24750240.0,20983120.0,69.0,74.0
JVA,98.66772402854878,88900.0,72380.0,4131.0,4297.0
BBAR,98.65186360031721,546660.0,830990.0,2344.0,1871.0
SRTS,98.63600317208565,412020.0,164185.0,2682.0,3569.0
FTAI,98.62014274385409,805000.0,1186160.0,1929.0,1491.0
REAX,98.60428231562253,1014340.0,773985.0,1670.0,1949.0
CRBP,98.58842188739096,359420.0,367990.0,2829.0,2808.0
SERA,98.5725614591594,84820.0,83865.0,4181.0,4176.0
PULM,98.55670103092784,4778320.0,1207945.0,426.0,1461.0
BYRN,98.54084060269628,513960.0,434375.0,2427.0,2627.0
DXYZ,98.52498017446472,8296980.0,4030575.0,243.0,484.0
NRIX,98.50911974623315,990960.0,953200.0,1705.0,1718.0
JSPR,98.49325931800159,245400.0,279110.0,3219.5,3068.0
PSNL,98.47739888977003,1108360.0,845165.0,1579.0,1852.0
EBS,98.46153846153847,1918540.0,1646190.0,1009.0,1133.0
ZIM,98.4456780333069,5071900.0,4840090.0,403.0,417.0
MFH,98.42981760507533,3610120.0,931600.0,554.0,1743.0
VERA,98.41395717684377,752120.0,1146645.0,2004.0,1525.0
BLND,98.3980967486122,2599740.0,2328070.0,759.0,832.0
TPC,98.38223632038064,534160.0,526390.0,2365.0,2407.0
SKYE,98.36637589214908,174020.0,195875.0,3535.0,3412.0
IREN,98.35051546391752,21943340.0,19191675.0,73.0,86.0
USLM,98.33465503568596,95880.0,90845.0,4062.0,4121.0
WAVE,98.3187946074544,59580.0,68545.0,4489.5,4340.0
CLSK,98.30293417922283,47797000.0,35847365.0,30.0,39.0
AMSC,98.28707375099127,2163960.0,1634760.0,899.0,1141.0
SFM,98.2712133227597,1339040.0,1564615.0,1354.0,1191.0
LNSR,98.25535289452814,44340.0,43800.0,4715.0,4703.0
MIGI,98.23949246629658,738220.0,557590.0,2023.0,2348.0
PPTA,98.22363203806502,512240.0,369470.0,2429.0,2804.0
POWL,98.20777160983346,508640.0,418325.0,2441.0,2667.0
PLTR,98.1919111816019,93477540.0,71461170.0,9.0,12.0
SG,98.17605075337033,3292780.0,3324440.0,604.0,587.0
CANG,98.16019032513877,756120.0,370405.0,1996.0,2802.0
NOVV,98.14432989690721,0.0,0.0,6262.5,6289.5
NISN,98.12846946867565,72800.0,123140.0,4323.0,3850.0
AIRG,98.11260904044408,53240.0,35215.0,4583.0,4875.0
HIPO,98.09674861221252,269720.0,209450.0,3114.0,3348.0
ELDN,98.08088818398096,346740.0,985080.0,2864.0,1680.0
FLXS,98.0650277557494,23740.0,42530.0,5129.5,4727.5
EAT,98.04916732751784,1310400.0,1523035.0,1385.0,1216.0
NTRBW,98.03330689928627,2060.0,2295.0,6007.0,6044.0
EUDA,98.01744647105471,104140.0,69050.0,3994.0,4334.0
ALAR,98.00158604282315,274240.0,315165.0,3097.0,2954.0
YPF,97.98572561459159,2347960.0,2163200.0,832.0,885.0
ALT,97.96986518636002,8827720.0,3732915.0,230.0,522.0
COIN,97.95400475812846,26119440.0,16800015.0,61.0,99.0
CRMD,97.9381443298969,1095400.0,1668450.0,1587.0,1115.0
