Ticker,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
8491.HK,100.0,10710781.6,4253703.8,494.0,660.0
0605.HK,99.96239187664536,16353239.8,6872927.35,380.0,523.0
0381.HK,99.92478375329071,10127750.0,4365800.5,505.0,653.0
1280.HK,99.88717562993607,994160.0,1566703.2,1321.0,1030.0
0218.HK,99.84956750658142,43142683.2,28867979.65,183.0,173.0
0993.HK,99.81195938322678,61393600.6,42673323.2,128.0,113.0
2286.HK,99.77435125987213,2965131.4,846682.85,921.0,1256.0
8158.HK,99.73674313651749,3489049.2,920807.3,866.0,1218.0
0058.HK,99.69913501316285,1947500.0,1835024.0,1074.0,962.0
3301.HK,99.6615268898082,30435829.4,19945909.9,239.0,252.0
8019.HK,99.62391876645356,263105.0,611956.2,1798.0,1370.0
9933.HK,99.58631064309891,2556000.0,3876215.0,978.0,692.0
1440.HK,99.54870251974427,739000.0,645000.0,1425.0,1351.0
2531.HK,99.51109439638962,300078.0,261233.0,1769.0,1713.0
1872.HK,99.47348627303498,994500.0,450675.0,1320.0,1498.0
2550.HK,99.43587814968033,373360.0,560390.0,1689.0,1407.0
1201.HK,99.39827002632569,4544248.2,1806612.05,762.0,974.0
1640.HK,99.36066190297103,5688800.0,3129000.0,687.0,766.0
1920.HK,99.3230537796164,555800.0,1686280.0,1527.0,1004.0
1630.HK,99.28544565626176,33916800.0,9271501.0,215.0,424.0
0632.HK,99.24783753290711,12648097.6,6617451.8,443.0,536.0
3883.HK,99.19142534787514,126602830.6,153261796.35,61.0,25.0
2203.HK,99.19142534787514,58162240.0,14764060.0,135.0,315.0
8189.HK,99.13501316284318,200000.0,161975.0,1877.0,1878.0
0718.HK,99.09740503948854,27366600.0,11798701.6,257.0,356.0
3928.HK,99.05979691613388,66400.0,75300.0,2159.0,2095.0
8178.HK,99.02218879277925,132760.0,111478.4,1991.0,1996.0
1142.HK,98.98458066942459,644931.0,167261.0,1477.0,1864.0
8117.HK,98.94697254606996,3041069.6,4099914.5,913.0,675.0
1094.HK,98.90936442271531,2563072.0,1175505.75,977.0,1143.0
0227.HK,98.85295223768334,46020340.0,36678841.6,169.0,139.0
1777.HK,98.85295223768334,25557300.0,21196569.75,274.0,235.0
0439.HK,98.79654005265137,4321738.8,1991329.7,780.0,934.0
0186.HK,98.7401278676194,200800.0,101750.0,1875.5,2026.0
