Ticker,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
VST,100.0,4762420.0,5950855.0,129.0,105.0
PLTR,99.80119284294234,93477540.0,71461170.0,3.0,5.0
NVDA,99.60238568588468,203289380.0,206579220.0,1.0,1.0
AXON,99.40357852882704,1088700.0,844445.0,398.0,435.0
GEV,99.20477137176938,3409000.0,2894275.0,178.0,201.0
UAL,99.00596421471172,6059760.0,6604445.0,103.0,90.0
TRGP,98.80715705765407,1346920.0,1657940.0,360.0,313.0
RCL,98.60834990059642,1837360.0,1972420.0,301.0,284.0
KKR,98.40954274353876,2768020.0,3115970.0,215.0,194.0
FICO,98.2107355864811,140880.0,168140.0,500.0,499.0
SYF,98.01192842942345,4648340.0,4169650.0,135.0,149.0
HWM,97.8131212723658,2190560.0,2406345.0,251.0,236.0
DFS,97.61431411530815,2139500.0,2295870.0,256.0,251.0
GM,97.4155069582505,12382580.0,13361970.0,44.0,37.0
GDDY,97.21669980119285,1469680.0,1221660.0,340.0,381.0
NRG,97.01789264413519,2795980.0,2832370.0,213.0,203.0
GE,96.81908548707754,4169140.0,5330430.0,149.0,119.0
TPR,96.62027833001989,4978840.0,4821525.0,125.0,134.0
IRM,96.42147117296223,1430940.0,1652280.0,344.0,317.0
FTNT,96.22266401590457,7060500.0,5173155.0,88.0,122.0
CEG,96.02385685884693,3210440.0,3375665.0,189.0,180.0
TT,95.82504970178927,1207980.0,1305630.0,379.0,365.0
DELL,95.62624254473161,5415280.0,6741350.0,114.0,88.0
NCLH,95.42743538767395,9932560.0,11196840.0,57.0,49.0
ISRG,95.2286282306163,1663000.0,1286535.0,321.0,371.0
AXP,95.02982107355865,2452560.0,2671190.0,239.0,214.0
DAL,94.83101391650099,8074580.0,8110245.0,75.0,67.0
NFLX,94.63220675944333,2936660.0,3011890.0,206.0,199.0
ZBRA,94.43339960238568,346460.0,474090.0,490.0,481.0
PWR,94.23459244532803,857020.0,927880.0,429.0,422.0
GS,94.03578528827038,2069000.0,2296840.0,267.0,250.0
GRMN,93.83697813121272,897020.0,1129850.0,425.0,392.0
ANET,93.63817097415506,3005620.0,2152395.0,199.0,265.0
COF,93.43936381709742,3786400.0,3899815.0,164.0,160.0
URI,93.24055666003976,523140.0,614665.0,469.0,465.0
BX,93.04174950298211,2795360.0,3059045.0,214.0,198.0
WFC,92.84294234592446,17247780.0,18699795.0,25.0,24.0
FITB,92.6441351888668,2912080.0,4482170.0,207.0,142.0
MTB,92.44532803180915,951540.0,1128170.0,417.0,393.0
CFG,92.2465208747515,3463320.0,4457550.0,174.0,144.0
WAB,92.04771371769384,785160.0,980600.0,438.0,415.0
DVA,91.84890656063618,901420.0,952715.0,423.0,418.0
IP,91.65009940357854,4153520.0,5806835.0,150.0,107.0
AVGO,91.45129224652088,18365860.0,18007225.0,21.0,25.0
FI,91.25248508946322,2163760.0,2594320.0,253.0,221.0
MS,91.05367793240556,6660520.0,6825250.0,96.0,86.0
RL,90.85487077534792,630640.0,663400.0,455.0,457.0
BK,90.65606361829026,4083400.0,3647550.0,152.0,171.0
CCL,90.4572564612326,19081960.0,22312100.0,20.0,16.0
DECK,90.25844930417495,1430700.0,2300980.0,345.0,249.0
META,90.05964214711729,13196100.0,13631670.0,41.0,35.0
OKE,89.86083499005964,3284000.0,2951405.0,184.0,200.0
CBRE,89.66202783300199,1871720.0,2027840.0,296.0,278.0
PNR,89.46322067594433,1110160.0,1544405.0,392.0,336.0
CRWD,89.26441351888667,3462920.0,3234120.0,175.0,187.0
GNRC,89.06560636182903,800340.0,911730.0,436.0,424.0
JPM,88.86679920477137,9798260.0,9102955.0,59.0,57.0
AMP,88.66799204771371,522020.0,461380.0,470.0,482.0
PH,88.46918489065607,553520.0,716950.0,464.0,448.0
TRMB,88.27037773359841,1148260.0,1168165.0,385.0,389.0
RF,88.07157057654076,7936120.0,8240515.0,76.0,64.0
JCI,87.8727634194831,3850120.0,3980185.0,163.0,154.0
MHK,87.67395626242545,564280.0,1009015.0,462.0,409.0
PGR,87.47514910536779,2073740.0,2129705.0,265.0,269.0
CMI,87.27634194831015,625280.0,633160.0,456.0,463.0
BSX,87.07753479125249,5716640.0,7358585.0,110.0,78.0
FIS,86.87872763419483,3226720.0,3583725.0,186.0,174.0
KMI,86.67992047713717,12936000.0,13761610.0,42.0,34.0
ORCL,86.48111332007953,7015720.0,6191985.0,90.0,100.0
PNC,86.28230616302187,2086680.0,1928135.0,262.0,291.0
HBAN,86.08349900596421,14704640.0,14719130.0,34.0,31.0
GLW,85.88469184890656,3985040.0,5165100.0,155.0,123.0
MMM,85.6858846918489,2764820.0,4342950.0,216.0,146.0
TMUS,85.48707753479125,3858980.0,4062210.0,162.0,151.0
WMB,85.2882703777336,6133820.0,5970980.0,102.0,104.0
BKNG,85.08946322067594,232780.0,257715.0,498.0,493.0
ETN,84.89065606361828,1897580.0,2091300.0,290.0,272.0
APH,84.69184890656064,6289160.0,7451825.0,101.0,74.0
BAC,84.49304174950298,38885980.0,37278580.0,10.0,10.0
WELL,84.29423459244532,2572020.0,2482250.0,227.0,230.0
CTAS,84.09542743538768,1294080.0,1195175.0,368.0,385.0
KEY,83.89662027833002,7096000.0,9574475.0,87.0,55.0
HIG,83.69781312127238,1220580.0,1573395.0,378.0,330.0
MSI,83.49900596421472,676000.0,711420.0,451.0,450.0
NOW,83.30019880715706,1313320.0,1370030.0,363.0,355.0
RJF,83.1013916500994,897080.0,1258785.0,424.0,376.0
RMD,82.90258449304176,969760.0,1217815.0,415.0,382.0
CPAY,82.7037773359841,573900.0,582575.0,461.0,468.0
K,82.50497017892644,2003280.0,2164285.0,275.0,261.0
TRV,82.30616302186878,1036760.0,1155450.0,405.0,390.0
C,82.10735586481114,15176260.0,14546400.0,30.0,32.0
LDOS,81.90854870775348,2737680.0,1430540.0,218.0,348.0
CAT,81.70974155069582,1823760.0,2311535.0,302.0,248.0
BRO,81.51093439363817,1169740.0,1339160.0,382.0,361.0
COST,81.31212723658051,1951880.0,1777270.0,282.0,303.0
UHS,81.11332007952286,637720.0,831035.0,454.0,437.0
ETR,80.9145129224652,1890980.0,2186125.0,292.0,259.0
EBAY,80.71570576540755,4211080.0,4935460.0,147.0,129.0
HUBB,80.51689860834989,465580.0,436958.15,477.0,483.0
PANW,80.31809145129225,2065620.0,1969410.0,269.0,285.0
FOX,80.11928429423459,1254680.0,898375.0,371.0,427.0
HLT,79.92047713717693,1393720.0,1558725.0,355.0,334.0
PODD,79.72166998011929,713180.0,609025.0,448.0,467.0
FOXA,79.52286282306163,4354720.0,3639100.0,143.0,172.0
CINF,79.32405566600397,508320.0,580855.0,472.0,469.0
GEN,79.12524850894633,2952840.0,3665815.0,203.0,170.0
ALL,78.92644135188867,1155580.0,1481415.0,384.0,342.0
SPG,78.72763419483101,1304000.0,1191795.0,366.0,387.0
CTLT,78.52882703777337,1281660.0,1904735.0,370.0,295.0
PKG,78.33001988071571,593180.0,641550.0,458.0,461.0
WMT,78.13121272365805,13834520.0,12443430.0,38.0,42.0
NTAP,77.9324055666004,1454500.0,1496710.0,342.0,341.0
GWW,77.73359840954275,245420.0,236350.0,495.0,497.0
CRM,77.53479125248509,8646100.0,5364150.0,66.0,117.0
PHM,77.33598409542743,1551780.0,2018890.0,329.0,279.0
BLK,77.13717693836978,642460.0,543520.0,452.0,473.0
NDAQ,76.93836978131213,2809360.0,2698055.0,212.0,212.0
PYPL,76.73956262425448,10260140.0,11441170.0,56.0,47.0
RTX,76.54075546719682,4758700.0,5389080.0,130.0,116.0
IR,76.34194831013916,1945120.0,2320030.0,283.0,245.0
TFC,76.1431411530815,6916520.0,8449975.0,91.0,61.0
ERIE,75.94433399602386,119720.0,158110.0,502.0,501.0
DOV,75.7455268389662,546640.0,879190.0,466.0,428.0
NWS,75.54671968190854,933000.0,711505.0,418.0,449.0
FFIV,75.3479125248509,533760.0,732390.0,467.0,445.0
LYV,75.14910536779324,4732560.0,2775765.0,132.0,206.0
T,74.95029821073558,30681340.0,35268515.0,13.0,12.0
SCHW,74.75149105367794,11245820.0,7999485.0,49.0,68.0
NTRS,74.55268389662028,1250960.0,1365890.0,372.0,356.0
EMR,74.35387673956262,3143320.0,3097910.0,195.0,196.0
NVR,74.15506958250498,19160.0,17820.0,503.0,503.0
SHW,73.95626242544732,1298200.0,2695660.0,367.0,213.0
VTR,73.75745526838966,2727560.0,2580555.0,219.0,222.0
TYL,73.558648111332,264060.0,272295.0,494.0,492.0
