Ticker,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
VST,100.0,8345720.0,6510580.0,75.0,88.0
PLTR,99.80119284294234,91776520.0,64150025.0,3.0,5.0
NVDA,99.60238568588468,191079640.0,208503635.0,1.0,1.0
AXON,99.40357852882704,1766600.0,805250.0,300.0,436.0
RCL,99.20477137176938,1922420.0,1955395.0,289.0,285.0
KKR,99.00596421471172,2945020.0,3139000.0,208.0,193.0
UAL,98.80715705765407,5937680.0,7234430.0,106.0,75.0
GEV,98.60834990059642,3146340.0,2868420.0,202.0,201.0
FICO,98.40954274353876,211180.0,170805.0,498.0,499.0
HWM,98.2107355864811,2132820.0,2368730.0,268.0,237.0
TRGP,98.01192842942345,1484280.0,1617750.0,330.0,317.0
SYF,97.8131212723658,5378340.0,4233530.0,113.0,146.0
GM,97.61431411530815,10551180.0,12735190.0,54.0,41.0
GDDY,97.4155069582505,1322920.0,1170765.0,354.0,383.0
NCLH,97.21669980119285,9871220.0,10976925.0,63.0,48.0
DFS,97.01789264413519,2537200.0,2202680.0,232.0,256.0
NRG,96.81908548707754,3583800.0,2815260.0,170.0,203.0
GE,96.62027833001989,4045080.0,5096840.0,153.0,117.0
ZBRA,96.42147117296223,344600.0,462600.0,487.0,479.0
IRM,96.22266401590457,1570220.0,1612395.0,319.0,320.0
FTNT,96.02385685884693,8455040.0,4865970.0,74.0,128.0
CCL,95.82504970178927,19962200.0,22255375.0,19.0,15.0
ISRG,95.62624254473161,1519120.0,1419640.0,323.0,345.0
DAL,95.42743538767395,7051560.0,8080790.0,87.0,65.0
FITB,95.2286282306163,3266080.0,4927335.0,194.0,125.0
ANET,95.02982107355865,3745440.0,2001020.0,167.0,278.0
NFLX,94.83101391650099,2636540.0,3921615.0,225.0,157.0
AXP,94.63220675944333,2471960.0,2964290.0,238.0,199.0
LDOS,94.43339960238568,1047140.0,976025.0,402.0,410.0
CFG,94.23459244532803,4401900.0,4782280.0,137.0,131.0
BX,94.03578528827038,2859940.0,3535375.0,211.0,174.0
URI,93.83697813121272,480980.0,587105.0,473.0,465.0
CEG,93.63817097415506,4027620.0,3360045.0,155.0,180.0
PWR,93.43936381709742,996880.0,897520.0,406.0,424.0
TT,93.24055666003976,1343020.0,1308910.0,348.0,366.0
CBRE,93.04174950298211,1870320.0,2021115.0,294.0,276.0
