Ticker,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
0381.HK,100.0,2720343.8,8092933.25,606.0,358.0
0058.HK,99.96237772761475,699420.0,2463444.7,1053.0,690.0
0605.HK,99.9247554552295,4229464.4,10474280.0,485.0,301.0
8491.HK,99.88713318284425,717300.0,5240085.8,1043.0,464.0
0218.HK,99.84951091045899,13954980.0,11004080.05,227.0,286.0
3301.HK,99.81188863807374,26114900.0,30102925.0,130.0,113.0
1440.HK,99.77426636568849,1190017.8,749254.45,863.0,1106.0
0993.HK,99.73664409330324,8961450.0,11208121.25,304.0,282.0
8019.HK,99.69902182091799,134150.0,81442.5,1589.0,1878.0
1401.HK,99.66139954853274,1200881.6,1029665.4,856.0,999.0
0439.HK,99.62377727614748,2736621.0,2114290.45,601.0,755.0
0776.HK,99.58615500376223,418900.0,564420.0,1218.0,1223.0
1520.HK,99.54853273137697,24722000.0,21083000.0,133.0,177.0
2203.HK,99.51091045899172,3749600.0,15158482.0,525.0,231.0
8370.HK,99.47328818660647,31200.0,53480.0,1994.5,2006.0
2443.HK,99.43566591422122,11497180.0,24700317.15,259.0,152.0
2286.HK,99.39804364183597,47400.0,87900.0,1883.0,1844.0
8158.HK,99.36042136945072,69000.0,143302.5,1787.0,1672.0
1640.HK,99.32279909706546,1201200.0,1176800.0,855.0,955.0
1918.HK,99.2851768246802,869919398.2,962381195.55,1.0,1.0
1949.HK,99.24755455229496,16820400.0,25297200.0,196.0,148.0
2531.HK,99.20993227990971,248700.0,295152.45,1392.0,1426.0
0227.HK,99.17231000752446,11670000.0,10340241.8,252.0,304.0
8402.HK,99.13468773513921,2420000.0,2122750.0,653.0,751.0
1201.HK,99.09706546275395,1655400.0,1279650.0,769.0,926.0
8178.HK,99.0594431903687,92931.0,77240.85,1703.0,1902.0
8471.HK,99.02182091798345,2474000.0,2229500.0,645.0,731.0
1920.HK,98.9841986455982,255600.0,270800.0,1384.0,1458.0
1094.HK,98.94657637321295,713240.0,798944.0,1047.0,1088.0
0526.HK,98.9089541008277,14778400.0,19330250.0,213.0,187.0
6099.HK,98.87133182844244,56836457.6,59835756.7,57.0,54.0
2048.HK,98.83370955605719,1062360.0,1057725.0,909.0,990.0
8117.HK,98.79608728367192,39800.0,385096.85,1940.0,1338.0
3883.HK,98.75846501128667,32717489.8,33714452.65,97.0,105.0
0601.HK,98.72084273890142,9739248.0,2434812.0,290.0,697.0
1638.HK,98.68322046651618,13461457.2,16083391.35,232.0,222.0
3738.HK,98.64559819413093,34158020.0,29119298.95,94.0,121.0
1359.HK,98.60797592174568,492819185.0,610554717.4,5.0,4.0
2473.HK,98.57035364936041,1438000.0,1228125.0,805.0,940.0
1281.HK,98.53273137697516,349200.0,357077.2,1278.0,1363.0
8420.HK,98.49510910458991,1550000.0,4375750.0,786.0,515.0
8030.HK,98.45748683220467,84260.0,197155.0,1733.0,1568.0
0132.HK,98.41986455981942,68600.2,44270.2,1789.0,2065.0
2777.HK,98.38224228743417,88975983.6,66011939.65,34.0,49.0
3678.HK,98.34462001504892,45648000.0,50904849.5,71.0,62.0
1777.HK,98.30699774266365,5551574.4,4419468.6,407.0,510.0
8268.HK,98.2693754702784,879489.6,734102.4,969.0,1114.0
2486.HK,98.23175319789316,89720.0,146090.0,1716.0,1663.0
9636.HK,98.1941309255079,19258556.0,13085614.0,176.0,257.0
0370.HK,98.15650865312266,1819000.0,2231232.0,735.0,730.0
8187.HK,98.1188863807374,2240020.0,1479267.2,670.0,869.0
2522.HK,98.08126410835214,34520.0,87880.0,1967.0,1845.0
8621.HK,98.0436418359669,344000.0,253200.0,1287.0,1480.0
2105.HK,98.00601956358163,11681330.0,10322222.0,251.0,305.0
2977.HK,97.96839729119638,5378600.0,29796800.0,417.0,115.0
0632.HK,97.93077501881113,1177600.0,1120191.85,868.0,976.0
1226.HK,97.89315274642588,0.0,49450.0,2539.0,2029.0
1959.HK,97.85553047404063,2668000.0,748400.0,613.0,1108.0
0727.HK,97.81790820165538,17429360.0,8203305.0,188.0,356.0
6181.HK,97.78028592927012,537326.0,502335.15,1145.0,1256.0
0718.HK,97.74266365688487,628000.0,1318000.0,1094.0,913.0
1323.HK,97.70504138449962,4539060.0,3446675.0,463.0,596.0
7841.HK,97.66741911211437,654900.0,169475.0,1074.0,1620.0
1354.HK,97.62979683972912,526980.0,444795.0,1151.0,1289.0
3383.HK,97.59217456734387,29454817.6,27518850.35,108.0,132.0
1813.HK,97.55455229495863,9465230.0,10746954.2,297.0,292.0
1280.HK,97.51693002257336,835295.6,688798.9,988.0,1137.0
8137.HK,97.47930775018811,2879600.0,5358800.0,590.0,456.0
6030.HK,97.44168547780286,71084526.0,56161241.5,41.0,56.0
1616.HK,97.40406320541761,12618800.0,69845100.0,240.0,44.0
6066.HK,97.36644093303235,66109128.2,38823771.65,46.0,85.0
0509.HK,97.3288186606471,24578.6,63881.75,2061.0,1955.0
8406.HK,97.29119638826185,2442000.0,2485500.0,650.0,686.0
3928.HK,97.25357411587659,141600.0,107400.0,1570.0,1774.0
8609.HK,97.21595184349134,232000.0,181500.0,1411.5,1597.0
1142.HK,97.17832957110609,31267.0,19170.5,1992.0,2253.0
0841.HK,97.14070729872084,280000.0,83300.0,1353.0,1866.0
2727.HK,97.10308502633559,690161499.0,334930165.7,2.0,7.0
0817.HK,97.06546275395034,111392138.6,101136230.55,24.0,29.0
1725.HK,97.0278404815651,4132560.0,8725400.0,490.0,338.0
1233.HK,96.99021820917983,3674882.0,5178445.5,533.0,469.0
1647.HK,96.95259593679458,61817000.0,29232100.0,52.0,120.0
6806.HK,96.91497366440933,101373080.0,92070330.5,28.0,32.0
8076.HK,96.87735139202408,243000.0,1208230.0,1396.0,947.0
0365.HK,96.83972911963883,540000.0,2364000.0,1144.0,712.0
8269.HK,96.80210684725358,0.0,73066.55,2539.0,1919.0
8083.HK,96.76448457486832,83677675.2,92173493.0,36.0,31.0
3882.HK,96.72686230248307,471800.0,484022.5,1186.0,1264.0
1630.HK,96.68924003009782,240000.0,647700.0,1398.5,1169.0
1141.HK,96.65161775771257,779220.0,896883.1,1014.0,1044.0
2324.HK,96.61399548532731,1590000.0,3259450.7,778.0,610.0
1788.HK,96.57637321294206,93664800.0,148176439.35,32.0,17.0
0337.HK,96.53875094055681,8545800.0,8598247.4,312.0,346.0
8450.HK,96.50112866817156,1178000.0,5343500.0,867.0,458.0
6837.HK,96.4635063957863,39294020.4,82783641.8,79.0,38.0
0979.HK,96.42588412340105,1424400.0,819354.0,808.0,1081.0
8189.HK,96.3882618510158,184000.0,80250.0,1484.5,1889.0
0813.HK,96.35063957863055,63780265.2,52349076.1,50.0,61.0
8316.HK,96.3130173062453,1018400.0,3908400.0,920.0,560.0
8148.HK,96.27539503386005,16000.0,1237750.0,2158.0,938.0
0565.HK,96.23777276147479,658000.0,2762000.0,1070.0,652.0
6881.HK,96.20015048908954,95494317.6,84389745.25,30.0,37.0
2878.HK,96.16252821670429,9582949.2,19394691.3,293.0,185.0
1682.HK,96.12490594431904,124000.0,1851888.8,1625.5,797.0
1375.HK,96.08728367193379,45791800.0,41763953.4,70.0,81.0
0936.HK,96.04966139954854,20000.0,17000.0,2114.5,2276.0
8217.HK,96.01203912716329,26500.0,43718.75,2039.0,2069.0
3839.HK,95.97441685477803,63760.0,95745.0,1807.0,1816.0
6908.HK,95.93679458239278,12604392.4,28456106.45,241.0,127.0
6158.HK,95.89917231000753,4347800.0,6537150.0,474.0,403.0
1776.HK,95.86155003762227,13348236.0,13518657.85,233.0,254.0
1232.HK,95.82392776523702,335200.0,148700.0,1295.5,1657.0
1336.HK,95.78630549285177,26859833.6,28321111.3,124.0,129.0
2170.HK,95.74868322046652,299900.0,352700.0,1332.0,1369.0
3908.HK,95.71106094808127,50586042.6,55907142.6,66.0,57.0
0717.HK,95.673438675696,35797736.4,27829604.35,85.0,130.0
8225.HK,95.63581640331076,128000.0,184000.0,1607.0,1590.0
2799.HK,95.5981941309255,66108000.0,75914475.35,47.0,43.0
0279.HK,95.54176072234763,7820411.4,8262649.2,336.0,354.0
3688.HK,95.54176072234763,16800.0,34675.0,2148.0,2128.0
2550.HK,95.48532731376976,824820.0,714577.45,994.0,1124.0
2618.HK,95.4477050413845,11667732.0,18963698.1,253.0,192.0
0108.HK,95.41008276899925,2302856.0,1952414.05,667.0,780.0
1150.HK,95.372460496614,288000.0,313725.0,1346.5,1403.0
0909.HK,95.33483822422875,14717447.6,12725826.9,215.0,261.0
