Ticker,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
WGS,100.0,621860.0,585235.0,2134.0,2348.0
BHST,99.98493749058593,10780.0,14650.0,5953.5,5823.0
SEZL,99.96987498117186,116880.0,147840.0,4081.0,3910.0
BBLGW,99.95481247175779,0.0,40.0,6621.0,6589.0
TSSI,99.93974996234373,1207660.0,1440245.0,1387.0,1324.0
DRUG,99.92468745292966,199940.0,215510.0,3494.0,3493.0
EMP,99.90962494351558,1790272.2,1551298.05,1007.0,1243.0
FTEL,99.89456243410152,82680.0,198405.0,4430.0,3578.0
DOGZ,99.87949992468745,197060.0,79185.0,3510.0,4518.0
LENZ,99.86443741527339,88340.0,124880.0,4355.0,4080.0
DAVE,99.8493749058593,580600.0,706660.0,2235.0,2117.0
XCUR,99.83431239644524,393620.0,2056150.0,2694.0,967.0
MNPR,99.81924988703118,151040.0,117380.0,3796.0,4138.0
APP,99.80418737761711,6628060.0,7720115.0,305.0,264.0
RCAT,99.78912486820303,8192940.0,8328100.0,241.0,244.0
NXL,99.77406235878897,476120.0,882140.0,2473.0,1844.0
SKGRW,99.7589998493749,31820.0,24030.0,5254.5,5502.0
QUBT,99.74393733996084,24112700.0,58282470.0,70.0,20.0
LSF,99.72887483054677,131040.0,140065.0,3947.0,3967.0
ROOT,99.7138123211327,381600.0,575575.0,2730.0,2366.0
SMR,99.69874981171863,9466500.0,11956810.0,207.0,156.0
ATER,99.68368730230456,56240.0,75730.0,4782.0,4559.0
WAVE,99.6686247928905,70660.0,107480.0,4549.0,4226.0
SMMT,99.65356228347643,2356380.0,1894205.0,791.0,1037.0
DXYZ,99.63849977406237,2855560.0,5157205.0,674.0,420.0
WLGS,99.6234372646483,176340.0,108020.0,3641.0,4221.0
UAMY,99.60837475523422,12067380.0,3666565.0,157.0,574.0
SOUN,99.59331224582016,117506700.0,72381215.0,7.0,14.0
MSTR,99.5782497364061,27723193.6,39918003.4,61.0,37.0
JANX,99.56318722699201,4058800.0,1508400.0,495.0,1275.0
SWVL,99.54812471757795,27640.0,73200.0,5352.0,4600.0
PDYN,99.53306220816388,4130180.0,9230410.0,488.0,220.0
CVNA,99.51799969874982,1985820.0,2353410.0,937.0,853.0
NTRBW,99.50293718933574,5680.0,2475.0,6193.5,6397.0
MYNZ,99.48787467992167,1099500.0,5789640.0,1502.0,362.0
AENT,99.47281217050761,98800.0,69605.0,4234.0,4633.0
ALTS,99.45774966109354,276560.0,162180.0,3102.0,3812.0
LASE,99.44268715167946,290660.0,355985.0,3046.0,2926.0
KINS,99.4276246422654,513540.0,435020.0,2375.0,2708.0
INOD,99.41256213285133,1872060.0,2494160.0,982.0,812.0
RZLT,99.39749962343727,442620.0,393015.0,2567.0,2821.0
CADL,99.38243711402319,657860.0,621950.0,2066.0,2266.0
ARQT,99.36737460460913,1742420.0,2047755.0,1033.0,971.0
RKLB,99.35231209519506,26914120.0,33707990.0,63.0,44.0
HYLN,99.337249585781,1536480.0,1848850.0,1152.0,1061.0
ADMA,99.32218707636692,2959840.0,3280885.0,654.0,638.0
POET,99.30712456695285,3295880.0,2173855.0,594.0,925.0
NNE,99.29206205753879,4355420.0,5565655.0,459.0,382.0
WULF,99.27699954812472,23637120.0,26038675.0,74.0,58.0
