Ticker,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
0381.HK,100.0,2026128.6,4851004.55,708.0,468.0
0058.HK,99.96237772761475,466000.0,1771214.5,1220.0,789.0
0605.HK,99.9247554552295,2880675.2,9515629.2,600.0,307.0
8491.HK,99.88713318284425,781150.0,2314877.9,1030.0,690.0
0218.HK,99.84951091045899,13420701.4,10413139.65,261.0,290.0
1440.HK,99.81188863807374,992000.0,810504.45,944.0,1048.0
1401.HK,99.77426636568849,1090881.6,1056965.4,916.0,957.0
8187.HK,99.73664409330324,1830602.8,1786838.2,753.0,786.0
1683.HK,99.69902182091799,43630593.0,11831648.25,84.0,266.0
0993.HK,99.66139954853274,7346600.0,8398781.25,374.0,336.0
3301.HK,99.62377727614748,30454500.0,26411475.0,113.0,123.0
9636.HK,99.58615500376223,17783157.2,14129364.0,199.0,233.0
8158.HK,99.54853273137697,99265.0,115191.25,1720.0,1722.0
0439.HK,99.51091045899172,1736740.0,2180270.45,773.0,716.0
0509.HK,99.47328818660647,574339.6,162809.85,1157.0,1604.0
1949.HK,99.43566591422122,24227400.0,26504600.0,151.0,121.0
0776.HK,99.39804364183597,217500.0,426525.0,1450.0,1284.0
8370.HK,99.36042136945072,45600.0,48680.0,1955.0,2009.0
2203.HK,99.32279909706546,2684000.0,6014382.0,619.0,409.0
1860.HK,99.2851768246802,143166606.6,52665351.0,21.0,57.0
0526.HK,99.24755455229496,16046400.0,21293250.0,222.0,161.0
1920.HK,99.20993227990971,264400.0,228850.0,1402.0,1481.0
1201.HK,99.17231000752446,1475000.0,1500350.0,831.0,846.0
1640.HK,99.13468773513921,1090800.0,1089800.0,917.0,951.0
8030.HK,99.09706546275395,59000.0,176905.0,1873.5,1576.0
1918.HK,99.0594431903687,854595031.2,855030632.7,1.0,2.0
2531.HK,99.02182091798345,280920.0,270482.45,1379.0,1433.0
0227.HK,98.9841986455982,10738160.0,8268001.8,297.0,339.0
8178.HK,98.94657637321295,141760.0,93520.85,1599.0,1813.0
3738.HK,98.9089541008277,24322020.2,27777154.0,147.0,112.0
8621.HK,98.87133182844244,400000.0,165200.0,1260.5,1597.0
8019.HK,98.83370955605719,16000.0,69122.5,2168.0,1907.0
2286.HK,98.79608728367192,54000.0,56350.0,1902.0,1968.0
0132.HK,98.75846501128667,51600.0,42220.1,1920.5,2045.0
2443.HK,98.72084273890142,15165940.0,23029423.15,240.0,147.0
0601.HK,98.68322046651618,522000.0,130500.0,1182.0,1686.5
6099.HK,98.64559819413093,60320820.2,56559146.9,58.0,53.0
0632.HK,98.60797592174568,7151600.0,2266625.85,379.0,705.0
8471.HK,98.57035364936041,2408000.0,2529500.0,650.0,660.0
1959.HK,98.53273137697516,233200.0,764700.0,1430.0,1067.0
0959.HK,98.49510910458991,6312401.0,1608698.85,400.0,820.0
8117.HK,98.45748683220467,138080.0,282551.85,1607.0,1419.0
1281.HK,98.41986455981942,358400.0,362850.0,1296.0,1339.0
1232.HK,98.38224228743417,493600.0,185000.0,1205.0,1555.0
3839.HK,98.34462001504892,179560.0,80045.0,1504.0,1873.0
2977.HK,98.30699774266365,5378600.0,29796800.0,439.0,107.0
0370.HK,98.2693754702784,1757080.0,2614072.0,771.0,648.0
8406.HK,98.23175319789316,4140000.0,3355000.0,510.0,575.0
8402.HK,98.1941309255079,1296000.0,2174000.0,870.0,717.0
8137.HK,98.15650865312266,4843600.0,6244600.0,464.0,400.0
2105.HK,98.1188863807374,4900783.2,10228632.5,463.0,295.0
7841.HK,98.08126410835214,654900.0,169475.0,1107.0,1588.0
0674.HK,98.0436418359669,1031200.0,520780.0,936.0,1206.0
2522.HK,98.00601956358163,33100.0,88755.0,2029.0,1829.0
0736.HK,97.96839729119638,8431.2,19679.25,2246.0,2227.0
8609.HK,97.93077501881113,22000.0,174000.0,2121.0,1582.0
2777.HK,97.89315274642588,119524999.4,65636313.3,24.0,46.0
1323.HK,97.85553047404063,760440.0,3474965.0,1043.0,566.0
1777.HK,97.81790820165538,6180600.0,3395343.6,407.0,572.0
1520.HK,97.78028592927012,16123200.0,20566700.0,220.0,167.0
3678.HK,97.74266365688487,29115800.0,42232759.5,116.0,71.0
1280.HK,97.70504138449962,677500.0,678853.9,1092.0,1113.0
1638.HK,97.66741911211437,16902000.0,12212948.5,209.0,261.0
0718.HK,97.62979683972912,504000.0,844000.0,1192.5,1031.0
2727.HK,97.59217456734387,569695724.2,420052984.05,2.0,5.0
1141.HK,97.55455229495863,776050.0,683192.5,1034.0,1110.0
2473.HK,97.51693002257336,1309000.0,1234750.0,867.0,902.0
8189.HK,97.47930775018811,121000.0,86750.0,1658.0,1832.0
8232.HK,97.44168547780286,5000.0,37937.5,2293.0,2075.0
0365.HK,97.40406320541761,628400.0,2045500.0,1126.0,741.0
1616.HK,97.36644093303235,15718800.0,27536400.0,226.0,115.0
2550.HK,97.3288186606471,809200.0,830755.0,1014.0,1039.0
8148.HK,97.29119638826185,0.0,1210550.0,2528.5,908.0
0979.HK,97.25357411587659,1277606.0,921405.5,878.0,1001.0
8217.HK,97.21595184349134,14000.0,34000.0,2183.5,2106.5
1359.HK,97.17832957110609,529992168.8,475352467.35,3.0,4.0
6181.HK,97.14070729872084,555631.2,514801.9,1168.0,1216.0
3963.HK,97.10308502633559,11200.0,9500.0,2217.0,2342.0
1813.HK,97.06546275395034,10129807.6,8043272.25,304.0,347.0
8269.HK,97.0278404815651,66000.0,24633.25,1842.0,2186.0
8316.HK,96.99021820917983,1231200.0,2757600.0,892.0,636.0
1630.HK,96.95259593679458,259200.0,429000.0,1408.0,1280.0
2048.HK,96.91497366440933,1712400.0,1061085.0,778.0,955.0
8211.HK,96.87735139202408,396000.0,147000.0,1265.0,1639.0
1647.HK,96.83972911963883,47525000.0,34544100.0,78.0,94.0
0841.HK,96.80210684725358,45600.0,80400.0,1955.0,1871.0
3883.HK,96.76448457486832,34338896.2,26579136.3,103.0,119.0
2324.HK,96.72686230248307,1600080.0,2622354.7,796.0,645.0
6030.HK,96.68924003009782,86670202.4,53196449.35,37.0,56.0
6066.HK,96.65161775771257,51905333.2,36649889.2,69.0,85.0
0936.HK,96.61399548532731,0.0,12000.0,2528.5,2319.0
1931.HK,96.57637321294206,18600.0,96350.0,2152.5,1794.0
9868.HK,96.53875094055681,32678612.6,22118378.3,106.0,156.0
